Job Title,Job Link,Job ID,Company Name,Location,Job Posting,Salary,Job Description
Frontend Development,https://malaysia.indeed.com/company/LTH-GROUP-ASIA/jobs/Front-End-Associate-a00c4fcd0b6f0ab0?fccid=e0c9f06877b6b5e7&vjs=3,job_a00c4fcd0b6f0ab0,Esync software services Sdn Bhd,Kuala Lumpur,"Employer
Active 2 days ago","RM 15,000 a month","We are looking for Malaysian or locally available candidate!
Frontend Development
Technical Leadership: Provides technical leadership and guidance to the front-end development team.
Define and enforce coding standards, best practices, and architectural principles to ensure high- quality, scalable, readable and maintainable front-end code.
System Design and Architecture: Collaborate with cross-functional teams, such as UX/UI designers and back-end engineers, to define the system architecture and ensure seamless integration between front- end and back-end components. Make strategic decisions on technology stack, frameworks, and tools to optimize performance and user experience.
Development and Code Review: Actively participates in front-end development, writing complex code and solving technical challenges. Conduct code reviews to ensure adherence to coding standards, identify performance bottlenecks, and promote code quality.
Mentorship and Team Development: Provide mentorship and guidance to the front-end development team, fostering a culture of continuous learning and growth. Facilitate knowledge sharing, conduct training sessions, and help team members enhance their technical skills.
Collaboration and Communication: Collaborates with cross-functional teams and stakeholders to gather requirements, understand business objectives, and align front-end development efforts with organizational goals. Communicate technical concepts effectively to non-technical stakeholders.
Innovation and Research: Stay updated with emerging front-end technologies, industry trends, and best practices. Explore innovative solutions, conduct research and development activities, and propose new approaches to enhance front-end development processes and deliverables.
Quality Assurance and Testing: Supports the implementation of robust testing strategies, including unit testing, integration testing, and user acceptance testing. Drive code quality, performance optimization and accessibility compliance.
Continuous Improvement: Foster a culture of continuous improvement, identifying areas for process optimization and efficiency gains. Actively seek feedback, measure performance metrics and implement improvements to enhance productivity and quality.
Require a strong technical background, exceptional leadership skills and the ability to collaborate effectively with cross-functional teams. Play a crucial role in driving innovation, ensuring code quality and delivering exceptional user experiences in front-end development projects.
Core Competencies
Empathy and Customer Focus: Understand the importance of empathy and customer focus. Always put themselves in the shoes of the end-users, considering their needs, pain points, and expectations throughout the development process. Strive to deliver solutions that truly address customer requirements and enhance user satisfaction.
Mastery of Front-End Frameworks: Excel in understanding and application of front-end technologies, including HTML, CSS, and Typescript and JavaScript. Stay updated with the latest frameworks and libraries, such as React, Angular, or Vue.js, and leverage them effectively to build robust and scalable web applications.
Strong Problem-Solving Skills: Demonstrate exceptional problem-solving skills. Adept at identifying and resolving complex front-end issues, optimizing performance, and ensuring a seamless user experience. Approach challenges with a systematic and analytical mindset, finding innovative solutions to improve code quality and efficiency.
Collaboration and Communication: Effective collaboration and communication skills are crucial for success. Actively engage with cross-functional teams, including UX/UI designers, back-end developers, and stakeholders. Communicate their ideas clearly, actively listen, and provide valuable feedback to drive collaboration and alignment.
Leadership and Mentorship: Exhibit strong leadership qualities. Guide and mentor junior developers, fostering a culture of knowledge sharing and continuous learning. Provide guidance, support, and constructive feedback to empower the team members and help them grow professionally.
User-Centric Mindset: Prioritize user experience in their development approach. Deeply understand user needs and preferences, leveraging UX/UI best practices to create intuitive and engaging interfaces. Conduct usability testing and gather user feedback to continuously refine and enhance the front-end experience.
Continuous Learning: Strong drive for continuous learning. Proactively seek out new front-end technologies, frameworks, and best practices, participating in online communities, and exploring relevant resources. Stay updated with emerging trends and industry advancements to enhance skills and drive innovation.
Code Quality and Maintainability: Emphasize clean, modular, and maintainable code. Follow coding standards, use design patterns, and implement robust testing strategies to ensure code quality. Leverage automation tools for code reviews, testing, and deployment to enhance efficiency and maintainability.
Performance Optimization: Adept at optimizing front-end performance. Optimize page load times, minimize HTTP requests, and implement caching strategies. Leverage performance monitoring tools to identify bottlenecks and continuously improve application performance.
Agile Methodologies: Embrace Agile methodologies, such as Scrum or Kanban, to drive efficient and collaborative development processes. Prioritize iterative development, frequent feedback cycles, and adaptability to changing requirements.
SLA/ KPI
Complete the assigned task within the assigned timeline
Hold accountability on the task quality and accuracy
Able to handle multiple tasks at any one time
Independent, require minimum supervision and able to understand user and technical requirements
Liaise/ communicate with business users, and other testers to ensure understanding of the user requirements
Adhere to PayNet’s process and procedures relating to the work being assigned – i.e., Software Development Life Cycle Framework, Change Management Procedure
Requirement:
Minimum Qualifications
Education: A bachelor's degree in computer science, information technology, or a related field
Minimum 8 years of relevant work experience, preferably in a high-pressured environment – exceptional self-starter will be considered
Experience in the IT banking and Telecommunications sector would be an added advantage
Technical Qualifications
Strong Front-End Development Skills: Demonstrate mastery in HTML, CSS, TypeScript and JavaScript, as well as proficiency in modern front-end frameworks such as React, Angular, orVue.js. Have a deep understanding of front-end architecture, responsive design principles, and best practices.
Proficient in Web Technologies: Have a solid understanding of web technologies and protocols, including HTTP, RESTful APIs, JSON, and AJAX. Know how to integrate front-end components with backend services and work effectively with APIs.
Cross-Browser and Cross-Platform Development: Have experience in developing web applications that work seamlessly across different browsers, platforms, and devices. Familiar with browser compatibility issues and have strategies for ensuring consistent user experiences.
Performance Optimization: Have a strong focus on optimizing front-end performance. Understand techniques such as lazy loading, code minification, and caching to improve page load times and overall performance.
Testing and Debugging: Proficient in front-end testing and debugging. Have experience with testing frameworks like Jest or Jasmine and use tools like Chrome DevTools to debug and diagnose issues. www.esync.com.my
Version Control Systems: Proficiency in version control systems, particularly Git, is important. Comfortable with branching and merging strategies, resolving conflicts, and collaborating effectively with other developers using version control.
Build Tools and Task Runners: Familiar with build tools and task runners such as Webpack, Gulp, or Grunt. Able to efficiently manage dependencies, bundle assets, and automate repetitive tasks in the front-end development workflow.
DevOps and Deployment: Familiarity with DevOps practices and deployment tools is beneficial.CComfortable with continuous integration/continuous deployment (CI/CD) pipelines, deployment automation, and cloud platforms like AWS or Azure.
Effective communication skills
Extremely diligent, fine eye for details, supreme problem-solving capabilities and a team player.
Job Type: Full-time
Salary: Up to RM15,000.00 per month
Schedule:
Monday to Friday
Expected Start Date: 11/01/2023"
Front End Developer,https://malaysia.indeed.com/rc/clk?jk=192721593fa8f906&fccid=b27856069e1e7a34&vjs=3,job_192721593fa8f906,Ambition,Kuala Lumpur,"Posted
Posted 12 days ago","RM 10,000 - RM 15,000 a month","Job details
Posted 07 October 2023
SalaryRM10000.00 - RM15000.00 per month
LocationKuala Lumpur
Job type Permanent
DisciplineTechnology & Digital
Reference266266_1696675664

Responsibilities:

Utilize open-source web programming languages (ReactJS, NodeJS, MariaDB) for web development.
Collaborate with a team of 5-6 members, following hybrid-agile methodologies.
Create developer-friendly documentation, including deployment operations.
Utilize version control systems, specifically Git and GitHub.
Work with both relational and non-relational database systems (SQL, JQL, MongoDB/MariaDB).
Utilize scalable search technology such as ElasticSearch or Solr.
Manage the deployment stages from Development to Production.


Requirements:

8-10 years of hands-on development experience.
Possess 4-5 years of experience in Agile Scrum processes.
Demonstrated experience in deploying modern full-cycle web applications on at least 4-5 Digital Service or agile software projects.
Proficient in web development, including web programming languages (Angular, Vue.js, React.js, NodeJS, Python, JavaScript), delivering software in an agile environment, scalable search technology (e.g., ElasticSearch, Solr), unit testing frameworks (e.g., Mocha, Jasmine, Pytest - advantage), and developing and consuming web-based RESTful APIs and client integrations using JSON or XML.


How to Apply:

To apply, please click ""APPLY NOW"" or email Sheryl Oon at Sheryl.Oon@ambition.com.my. Data provided is for recruitment purposes only *LI-IT

Due to the volume of applications received, we regret to inform you that only shortlisted candidates will be notified.

JTK Number: JTKSM 995 | Company Registration Number: 201301019088 (1048918-T)


If this job isn't quite right for you, but you know someone who would be great at this role, why not take advantage of our referral scheme? We offer MYR500 in shopping vouchers for every referred candidate who we place in a role. Terms & Conditions Apply."
Junior UI Developer (Malaysian Citizen) - Contractual,https://malaysia.indeed.com/company/SRkay-Consulting/jobs/Front-End-Developer-ff89485fda7dee3c?fccid=b60a0dea3f420575&vjs=3,job_ff89485fda7dee3c,IT Consulting Company,Kuala Lumpur,"Employer
Active 2 days ago","RM 4,000 a month","Job Description
Designed and developed front-end solutions for the company's applications
Hands on experience in React JS, Html5, CSS and front end design
At least 1-2 years of experience in related skills
Good technical skills
Job Type: Full-time
Pay: From RM4,000.00 per month
Schedule:
Monday to Friday
Application Question(s):
Notice Period
Experience:
React JS: 1 year (Preferred)
HTML5: 1 year (Preferred)
CSS: 1 year (Preferred)"
Junior UI/UX Developer ( front End) - Full Remotely,https://malaysia.indeed.com/company/Smartrend-Recruitment-&-Consultancy/jobs/Front-End-Developer-2d04199eca346b55?fccid=997a96c651134373&vjs=3,job_2d04199eca346b55,Agensi Pekerjaan Smarttrend Sdn Bhd,Kuala Lumpur,"Employer
Active 5 days ago","RM 3,500 - RM 4,000 a month","What you’ll be doing day-to-day:
Collaborate with the product team to define user requirements and design
intuitive, human-cantered interfaces that meet their needs.
Implement designs using HTML, CSS, JavaScript and third party UI while
ensuring cross-browser compatibility, accessibility, and performance.
Create designs for Mobile Applications
Conduct user research and usability testing to validate designs and iterate
based on feedback.
Collaborate with the development team to ensure that design concepts can
be implemented and work closely to ensure the product's success.
Continuously stay up to date on emerging technologies and design trends, to
ensure our products remain innovative and user-friendly.
Working within a high-performance team that has a constant view on self-
improvement.
Analysing business requirements and communicating these to key
stakeholders.
Maintain and share up to date knowledge of best practice and latest trends,
with good understanding of when to champion adoption of new
technologies.
Provide technical support to Customer Service and Technical Field Service
Teams
What Skills & Experience You Should Bring
2+ years of experience in UX design, with a strong portfolio showcasing your
design and front-end development skills.
Expertise in HTML , CSS, JavaScript, and web standards
Experience in human-centred design, with an understanding of user research,
usability testing, and iterative design
Excellent problem-solving skills, with the ability to take complex problems and
design simple, intuitive solutions
A passion for creating exceptional user experiences and a drive to stay on top
of emerging technologies and design trends.
Job Type: Full-time
Salary: RM3,500.00 - RM4,000.00 per month
Schedule:
Monday to Friday
Ability to commute/relocate:
Kuala Lumpur: Reliably commute or planning to relocate before starting work (Required)"
Full Stack Developer,https://malaysia.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B32quDr5OdJJ9JthlCsHy5zjIUn4kVkLmV40XIiLuqfboflXCuQwTLrUAwexb7VuipIyg94c0FnHzNeRWDujYdv8IVQzUCXvZmwKyQXuQC893lC0Ak33QJPT89iFKp0c0SeZHSKzDj-rR8uYiu2vMD-0CokDNWM5aKLz0x1CG3mH9MBe6hLm9btJ3RsmBop2_ITF2H-YQDUSiNpZw7B73m2XdqmLGIr-ERCCBIwprdOuhPoH60itDa3-rSnZ4Gm5UcU9EBDAFqZ581ejjKZFU_bfJnjA1ohP6AJZQ8SiqZGlZU8PQ1h3k3YNmRR_gYut4eaDSfICwE0J_GpEPxMpeBbeTQQ7Ee4Zx3B42fw1ccGYws9XCS_zqp2dRguozMKWn4JuLvwIAJvgH4cPaP_6HF80Q-zinVN_rwDJmqcDTVrqEJqoj0jhcKdlFBC0mRWjl2eN5BnkQw4QuBMFdFJNIkJ1cZ9rTG_piQfhwRYlFE44wdbEdfK_uKn3Yxgd6HS3KKas-MuviYuTU8_IH80TI5XPvBZHwGoqVl2znkeiYAppVZOVTzV9tH-ks6-wI6e7LhWy6NpV4lFrZwQ6Y3uelD31s_J2UAy6SpBEJgZSFbv6ufSnPDw6K82JpFdRUAss1W3RFmHhMSyjRNIBU4mOJ0W0ZiMdYo6x8UjB_ovnXoE3lmdeLKnhWCM2Ow-unQ1hwVba_KgByiQboYJo-KoNXaX6Bk2Hc15iO_WyIWAizqTLL0YIGDtRYiObZKoeq7BaNdpZDbSWqJ5BPPSbUgPgzNNXKEWZRZTeeqvTGaArge9IPxFOgg1wEsXEcGMjB5v4eFN2PMOk_7iQIEreY4dr0tY3v9SWmFzloh05L1umzgEV3X3_UDG22IZoTNs7pJ2jwzN2Zda6DhDuWB60Zr4rRqqoQG9uwKmYvVXfQTA69axiO1l3vm-3wboYUcJtN69HBYWsfZyNmI7DYOUhqcC9YPVuCd6i8wTYXN0PjtbRZdXvDXGq9MaYetfL-L2wfnZGeQnq3hI-5vnM5n5dxu27hC7kbQkV0Vw3q8Hmw28-Z5xQ==&xkcb=SoAv-_M3JlEGxRxYDp0HbzkdCdPP&p=12&fvj=0&vjs=3,sj_868c609fb282c65f,AMK TECHNOLOGY SDN BHD,Kuala Lumpur,"Employer
Active 2 days ago",,"Responsible for translating requirements into good quality executable code and conducting this effort in close collaboration with the Software Architect and other developers to ensure the design of code complies with the overall architecture.
Front-End Developers creats, maintains, audits and improves systems to meet particular needs, often as advised by a System Analyst or Software Architect. They test both hardware and software systems and diagnose and resolve systems faults. The role also covers writing diagnostic programs to ensure efficiency.
When required, they make recommendations for future developments.
Need a consultant that is hardworking and not just 9am-5pm work attitude. Professional to finish the project on time and efficiently.
Good work attitude and characteristic."
Developer,https://malaysia.indeed.com/rc/clk?jk=4f96c6e8f4706a3c&fccid=5249cd8e17163cb5&vjs=3,job_4f96c6e8f4706a3c,Standard Chartered,Kuala Lumpur,"Posted
Posted 7 days ago",,"Job : Technology
Primary Location : Asia-Malaysia-Kuala Lumpur
Schedule : Full-time
Employee Status : Permanent
Posting Date : 12/Oct/2023, 1:56:10 PM
Unposting Date : 26/Oct/2023, 5:59:00 PM

The Role Responsibilities
Job Role
Good understanding of technology, Java / J2EE / Oracle / Ember / REACT / Hibernate / Webservices / JSON API.
Understanding of project stages / life cycle, including responsibility towards understanding requirements, design, development and acceptance testing.
Understanding of DevOps mechanisms and tools such as: Jenkins, Artifactory, Ansible.
Responsible for meeting overall delivery schedules and ensuring the delivered solution meets the technical specifications and design requirements.
Good verbal and written communication skills.
Business
Basic knowledge on banking.
Processes
Good Understanding of the Scrum framework (roles, artefacts and Ceremonies). Specifically, an understanding of the Scrum Team member role and underlying values of Scrum and Agile principles is Must for this position.
Participate in all the Agile ceremonies: Sprint Planning, Refinement, Retrospective, Sprint Review / Demo.
Responsible for meeting overall delivery schedules and ensuring the delivered solution meets the technical specifications and design requirements.
People and Talent
Ability to foster positive relationships with internal and external stakeholders at appropriate level ensuring open collaborative environment.
Monitors and nurtures a team environment focused on successful product delivery and continuous improvement while helping build a workplace that people are excited to be a part of, where success is celebrated, and gratitude is freely given.
Risk Management
Basic understanding of Risk.
Governance
Partners closely with the Programs / Projects lead to ensure that the delivery organization is synchronized with the Programs and Projects objectives.
Serving as a liaison to communicate information regarding changes, milestones reached, and other pertinent information.
Regulatory and Business Conduct
Display exemplary conduct and live by the Group’s Values and Code of Conduct.
Take personal responsibility for embedding the highest standards of ethics, including regulatory and business conduct, across Standard Chartered Bank. This includes understanding and ensuring compliance with, in letter and spirit, all applicable laws, regulations, guidelines and the Group Code of Conduct.
Effectively and collaboratively identify, escalate, mitigate and resolve risk, conduct and compliance matters.
Key Stakeholders
Product Owner
Agile squad
Other Responsibilities
Enterprise usage of Java / JEE
Oracle DB Scripts
Workflow based processing
REST-full Web Services
API development and consumption
Enterprise Data Management
Real-time reporting frameworks
Understanding on Architecture / Design patterns
Our Ideal Candidate
Core Java / JEE / JBoss EAP
Oracle
JMS
XML / XSLT
JUnit
Web front-end experience - GWT / Ember JS / HTML / CSS / JavaScript
Object-relational Mappers - JPA / Hibernate
The application of design patterns
Test-Driven Development (TDD)
Relational database - Oracle, Postgres
Docker Containerization
Shell scripting
Role Specific Technical Competencies
Project Management Tools Both Agile and Waterfall methodologies like JIRA, Confluence, SharePoint, Remedy, etc
Enterprise usage of Java / JEE
Workflow based processing
REST-full Web Services
API development and consumption
Understanding on Architecture / Design patterns
About Standard Chartered
We're an international bank, nimble enough to act, big enough for impact. For more than 160 years, we've worked to make a positive difference for our clients, communities, and each other. We question the status quo, love a challenge and enjoy finding new opportunities to grow and do better than before. If you're looking for a career with purpose and you want to work for a bank making a difference, we want to hear from you. You can count on us to celebrate your unique talents. And we can't wait to see the talents you can bring us.

Our purpose, to drive commerce and prosperity through our unique diversity, together with our brand promise, to be here for good are achieved by how we each live our valued behaviours. When you work with us, you'll see how we value difference and advocate inclusion. Together we:
Do the right thing and are assertive, challenge one another, and live with integrity, while putting the client at the heart of what we do
Never settle, continuously striving to improve and innovate, keeping things simple and learning from doing well, and not so well
Be better together, we can be ourselves, be inclusive, see more good in others, and work collectively to build for the long term
In line with our Fair Pay Charter, we offer a competitive salary and benefits to support your mental, physical, financial and social wellbeing.
Core bank funding for retirement savings, medical and life insurance, with flexible and voluntary benefits available in some locations
Time-off including annual, parental/maternity (20 weeks), sabbatical (12 weeks maximum) and volunteering leave (3 days), along with with minimum global standards for annual and public holiday, which is combined to 30 days minimum
Flexible working options based around home and office locations, with flexible working patterns
Proactive wellbeing support through Unmind, a market-leading digital wellbeing platform, development courses for resilience and other human skills, global Employee Assistance Programme, sick leave, mental health first-aiders and all sorts of self-help toolkits
A continuous learning culture to support your growth, with opportunities to reskill and upskill and access to physical, virtual and digital learning
Being part of an inclusive and values driven organisation, one that embraces and celebrates our unique diversity, across our teams, business functions and geographies - everyone feels respected and can realise their full potential.
Recruitment assessments - some of our roles use assessments to help us understand how suitable you are for the role you've applied to. If you are invited to take an assessment, this is great news. It means your application has progressed to an important stage of our recruitment process.
Visit our careers website www.sc.com/careers"
.Net Front End Application Developer,https://malaysia.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B32quDr5OdJJ9JthlCsHy5zjIUn4kVkLmV40XIiLuqfboflXCuQwTLrUAwexb7VujzPcvyZV7JJt--3KikGIkOX_KzXdt6FTTGxMc6KGxQYFSr5JY2prAMz95dMwSpRm_2nKfWnx1_y5nfyfZEKfkTCzErOXfoIhRLYVJwSFWHOuQhz8wmstF6f1rj02Wx8oHc6_rz3P_gtTZVFzYJGyBjAr2XQiBkk1Ugb89EaZ_ID0piUMZ_m6hBDN4dmGOypTbDGH2UqYvzffIx1c8jxqWH3KOU1i0Usl3zA3xv9pyWQKcVJCLyygbjJgfnJdZHvMuAvnzHuZxaSsvRRxXEU-6MWZJDGT7MCDeNfW2Y6pEeL_1nHGGzhl9htFKzV2f9SWNCsSPOZsqG2PUUCSRbPDIsZW3YX3hQMKL4Z8n7QRZ0PjasIXaBtztAPq9egusZ_TLmQD44vlo33H9tFC7nf0Zzzt8BB-DwugWYoXWdD9rDCzj96NjGRgsNlymamRo85hICdeHaOhVF83I-zLqjuQ9QREYOt-s7L-9wMJXzwuVDFZETZp7hrIlXLKPe_R4DZwiHLo_XEFe8L1xEMr61G6ORD5uC-UXer2Xc_pnTLmuY1-h92wkQ1aYLiVrt7JATOLZnjvf1-tMhogPmovxFBt1RBdGUzlOhgAH2h8J4DKTwJROp8_sEP57RmZQfR3GgAGqwd2KYXNh_WaXkTR0gAd41QS-IjfhyY-oJg8aaC2cLUveL5tE_aQhpwwBJsbEuCHSpE4IEHBYp8fWcSjCYv8kahuVHOl3tLJwuUsdmYbmtv7s8tNLammQKVy7ZL0HyUzLC4l_Zhhg50xsPIb0H2z8QMrrbaDmGyOQtd5Hm0dMBxQ-SztRyjDQ6qRzIPfD_aQ2omNq8smni7Fi9yhuiPATLKgEV1QyRg3wVALU24Az-A3QqqBPvfxtW3CZpNZpcROE6rry9-SQNAn8YzPWazV9c2tTo8eNyMrGJH1JB5AwqmgrUqoT-HunsfWL09-FfDUTyhgiekGXBih2dPI6iXRQpL6hvRrUg6FVS4bdlv6IqKQ==&xkcb=SoAG-_M3JlEGxRxYDp0FbzkdCdPP&p=14&fvj=0&vjs=3,sj_ba3eae2cc8ee8cc8,QBoyd Software Solutions (M) Sdn Bhd,Kuala Lumpur,"Employer
Active 2 days ago",,"Position: Front End Application Developer (.Net)

Location: Kuala Lumpur Malaysia

Duration: 1 Years Renewable contract

Experience: Min 3+ Years

BFSI Domain Client

Education

Bachelor's degree (or equivalent) in Information Technology and 3 or more years of experience in related field

Technical skills

Must be familiar with MVC, .NET 4.7.8 and above, jQuery, Crystal report, HTML5, CSS and Bootstrap

Must be aware on API, WCF, WEB API, .Net Core.

Must possess Universe basic technical skills – be able to enquire, edit and familiar with TCL commands.

Must possess Microsoft SQL server 2012 and above.

Able to read and write SQL Query and Stored Procedure

Must have basic IT architecture knowledge and be familiar with SDLC cycle.

Must have good problem-solving skills.

Good to know IIS setup, configuration management, setting applications on latest available frameworks.

Good to have Unix skills.

Good to be aware of any Incident Management tools used in industry like Remedy, Service Now, Jira."
.Net Front End Application Developer,https://malaysia.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B32quDr5OdJJ9JthlCsHy5zjIUn4kVkLmV40XIiLuqfboflXCuQwTLrUAwexb7VujzPcvyZV7JJt--3KikGIkOX_KzXdt6FTTGxMc6KGxQYFSr5JY2prAMz95dMwSpRm_2nKfWnx1_y5nfyfZEKfkTCzErOXfoIhRUVdxSbOQOvR9VvKAf3SBFms3IvCsW6k0XBEoc8WUj8BWjx7PxLWkauWusHU7KLAceevbwd6H2IE4yQSni8npL1tMWUy188D7uc7BBnaQS0P17DpoLH9iq3zR1GbENOup8IPWzgzyMuWBsPHC7MBp12rR2Ep32eBq_FxJCf2aqomVHEi3WN3JubCKIogLN5Y5oYw_ey_JylH1pGZKJd4Guct8ufMnTr2ofwvPwWnSNMyg7zm0VQN6uG5stqBAbYborgv-ht0GWoXOJ-7Kuw27St2SPfHX99OEq5TK1jZrb9Li31Y4sFPfKhk-g3-1JRTYEuThSg2qKB9v6_11dHBYxCHh1NkVDCDOjAFT7QvUPuAJx7T3nvSjUHk2bKhP2x9l9h4wLaRd_z_jghbLbzoJgeUSqwzjNLtS4bXOQfRsF54aLrIpMX7nH2CLW9m0xJuwF2TRQPybqlkPzxOIlomd0Twy2EVC1oSBh0XIYTZQU-86cvZDuRQkpVN7kwEMLHazM5IrR-zUbjZj-ktgBeGcCtFIds5QTmx3iHoquFnhTGkMB3ON53uy9pyQHW5hVwPSxU1ljzqo34lzKFa_C8X6G12s7rWnTntiNBUt69JIKANg3t2_YrvPXgKc40rvzUjL80S92Y8r1A4DxSChUdzRcY096HN7NGTRQqptHuw2MaXfh6sB8XE5J0pPK95th6Qpw-tf4U9-3TJToLZHbIpJsI4aGmMvmJZJ19M6yxF0hJQ5dou1iT_dLMvJzN36RwOrGK_UNI8SaRHYuXbXqwELtmtESzF0PNayHbmCQS7TSvM8hwkKCzOUAwboMwBwfjNXkGiKghlig_dtemdYP3acoaItsUFhTq9334hFF8SNjhF54rrdG-EbJavOO0Ms7Esd8msDvySAhVA==&xkcb=SoDi-_M3JlEGJ_zk9B0LbzkdCdPP&p=0&fvj=0&vjs=3,sj_ba3eae2cc8ee8cc8,QBoyd Software Solutions (M) Sdn Bhd,Kuala Lumpur,"Employer
Active 2 days ago",,"Position: Front End Application Developer (.Net)

Location: Kuala Lumpur Malaysia

Duration: 1 Years Renewable contract

Experience: Min 3+ Years

BFSI Domain Client

Education

Bachelor's degree (or equivalent) in Information Technology and 3 or more years of experience in related field

Technical skills

Must be familiar with MVC, .NET 4.7.8 and above, jQuery, Crystal report, HTML5, CSS and Bootstrap

Must be aware on API, WCF, WEB API, .Net Core.

Must possess Universe basic technical skills – be able to enquire, edit and familiar with TCL commands.

Must possess Microsoft SQL server 2012 and above.

Able to read and write SQL Query and Stored Procedure

Must have basic IT architecture knowledge and be familiar with SDLC cycle.

Must have good problem-solving skills.

Good to know IIS setup, configuration management, setting applications on latest available frameworks.

Good to have Unix skills.

Good to be aware of any Incident Management tools used in industry like Remedy, Service Now, Jira."
Internship for Full-Stack Developer,https://malaysia.indeed.com/rc/clk?jk=dc8c6922110160b7&fccid=bd376ba910a335fa&vjs=3,job_dc8c6922110160b7,SOCIO,Taman Tun Dr Ismail,"Posted
Posted 12 days ago",RM 700 a week,"Essential Duties and Responsibilities include:
Build a variety of application features across different product areas, including new customer-facing web experiences and application logic.
Developing front end website architecture.
Designing user interactions on web pages.
Developing back end website applications.
Creating servers and databases for functionality.
Ensuring cross-platform optimization for mobile phones.
Ensuring responsiveness of applications.
Working alongside graphic designers for web design features.
Seeing through a project from conception to finished product.
Designing and developing APIs.
Meeting both technical and consumer needs.
Staying abreast of developments in web applications and programming languages.
Participate in the evaluation of new technologies as we scale our platform
Solid communication - receiving and giving feedback on code and architecture, ability to talk through ideas and approach
Ensure responsiveness of the application
Troubleshoot and debug applications
Work on other tasks as assigned
[Apply now at https://my.hiredly.com/jobs/jobs-malaysia-socio-intelligence-job-internship-for-full-stack-developer-0]
; Requirements: -

An avid problem solver who has the capability to work independently as well as collaborate within a team
Strong attention to detail.
Strong problem solving and critical thinking skills.
Enrolled in a Bachelor’s program in Computer Science, Software Engineering or related major, and have a strong record of academic achievement.
Proficient in a language including one or many of the following: HTML, CSS, JavaScript, Node. JS, JS Framework (React and Ember) Java, C/C++, Grid, Hadoop, Perl, PHP, Python, Ruby, Lamp, Oracle, MySQL, Hive, etc.
Passionate about the large-scale, large-user base, website development"
Full Stack Developer,https://malaysia.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B32quDr5OdJJ9JthlCsHy5zjIUn4kVkLmV40XIiLuqfboflXCuQwTLrUAwexb7VuipIyg94c0FnHzNeRWDujYdv8IVQzUCXvZmwKyQXuQC893lC0Ak33QJPT89iFKp0c0SeZHSKzDj-rR8uYiu2vMD-0CokDNWM5Y3-BCHB_t5Teo4Q7xGw02EAe4Fk6N0F-P85IrTSpmyPU9RcmnmYLpsS5K9bWis7EXEHtXbz6g6mNrdr5ePXUrjYFs0bVAxaPJjxpkPvqNpnZLNwSScEMHCQpZ_yOoZTgxjFYPy5wHxKsoSFkFwsiz6lC5Bitau4oFFQDtUT0QBI4-wxtjXO03ml_H1JQlyRwY7hhDaj9gt6j8MxnOspGylcvUZ7UaWb13a4dPpbNhdYjV9HdNVAMPLJDfOqE1ssp6KRXIcstm0CQe34S-L-5Q1zigmWMSwRpkA27sybXlJb3CTNOdHLi26_3Yj2rEJvXsPD6kXtI_EnDwSDmiPkkZRiV6onrV1Rv_sOX5l0WD92u1etjwDb0rEofG7GgcfxBCsabyXYNJKT0zNLgaR4afP1-tP6kME9alH83BZrWtJSHxOFQzVNKZ-v2T6rj9YHyasfEPdzDp5oyaDHXuFKNx__6Dl-XLKY6g8GXpZf57BcXZuKkix1UUhe5PjPvjexi9yJJvwL5tyOS2PaGik198InHbp7pDl27KPRitLYTGUkRSk4OvaY79abS_y4eLQMzfgKKEZdtW-fGsm4LcOOhmDLW4m3BCsk2vBoH6M8RHfKRIAf3b-vRdQwRsWy-Y9B9LOYVJC2BtTpH16W1S1bfgMUcddFtxnZfOerXpGT53akRY4db1nIam-De9vEVbPpXWJ8MnbchPQa9PO-8Mv241iPwN-Ido1J38rYo52eqZ3v51MoROduswo9C4gNp3jYQVGm9_J7_BxOscbTuKcvjrH5ereQgzU2h3-dgxS3tIpR8EKVjLrwkbUYDpLkrF8Sr_LyxGO8jKvScr7oB_eEqmVr_l6O7xgYFVfbog7dRo_q9933WG6N5CuZyj3G7VzMwo0mgnONYeypg==&xkcb=SoDL-_M3JlEGJ_zk9B0JbzkdCdPP&p=2&fvj=0&vjs=3,sj_868c609fb282c65f,AMK TECHNOLOGY SDN BHD,Kuala Lumpur,"Employer
Active 2 days ago",,"Responsible for translating requirements into good quality executable code and conducting this effort in close collaboration with the Software Architect and other developers to ensure the design of code complies with the overall architecture.
Front-End Developers creats, maintains, audits and improves systems to meet particular needs, often as advised by a System Analyst or Software Architect. They test both hardware and software systems and diagnose and resolve systems faults. The role also covers writing diagnostic programs to ensure efficiency.
When required, they make recommendations for future developments.
Need a consultant that is hardworking and not just 9am-5pm work attitude. Professional to finish the project on time and efficiently.
Good work attitude and characteristic."
